adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
False,/rt90Yw1hm0Uen3bmKj5wUloPM8k.jpg,,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",https://www.netflix.com/title/81030342,630750.0,tt10857582,en,Los Tigres del Norte at Folsom Prison,The beloved norteño band Los Tigres del Norte performs for the inmates of Folsom Prison on the 50th anniversary of Johnny Cash's iconic concert.,3.225,/4rnOqPiOmHQBLywvNj1hYtJEJj2.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-09-05,0.0,64.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Los Tigres del Norte at Folsom Prison,False,6.4,7.0,,,,
False,/ensZ2nLvJEtFEioRFE6GJN9JPRI.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,588001.0,tt9150970,es,A pesar de todo,"Sara, Lucía, Sofía and Claudia are sisters, 4 modern women with very different personalities, who come together at their mother's funeral, after which they discover the man they've all called ""dad"" throughout their lives is not really their father. They embark on a quest to discover who their real fathers are, discovering more about themselves, their mother, and their lives.",11.865,/c6JCsYCfTKeewhHQu7tgpg0KZDC.jpg,"[{'id': 94447, 'logo_path': None, 'name': 'Cinephile', 'origin_country': ''}, {'id': 27628, 'logo_path': '/8rluD2KhZHZbEOiAKW5qbBxyD0R.png', 'name': 'Bambú Producciones', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2019-03-16,0.0,75.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Despite Everything,False,6.019,401.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/rVOD9vULdG0BT23lnctX00xbq6U.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/80221271,558343.0,tt8882390,en,Tiffany Haddish: Black Mitzvah,"On her 40th birthday, Tiffany Haddish drops a bombastic special studded with singing, dancing and raunchy reflections on her long road to womanhood.",2.582,/npThsB3UnprGOSvJlDQNcxoBEJ7.jpg,"[{'id': 82830, 'logo_path': None, 'name': 'Push It Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-12-03,0.0,55.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Tiffany Haddish: Black Mitzvah,False,6.152,23.0,,,,
False,/uTendWR0h1w5Hkd4vmd7EeLdLhb.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,715978.0,tt10662234,de,Into the Beat - Dein Herz tanzt,"Katya is a young, outstanding and upcoming ballet dancer. In just a few weeks she is due to have a major audition for the New York Ballet Academy and Katya has good chances of getting a scholarship. But when she meets a group of street-dancers the girl dives into a completely new world.",7.05,/wHBGXcbZuEh6L4M0CjrmXsGBots.jpg,"[{'id': 13535, 'logo_path': None, 'name': 'Lieblingsfilm', 'origin_country': ''}, {'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}, {'id': 191, 'logo_path': '/d5tPJd8jGLtJC5cp9NG0HeoTyoe.png', 'name': 'Senator Film', 'origin_country': 'DE'}, {'id': 50519, 'logo_path': '/1dtumlarEVXeYX1BrUFS9qLoG2Z.png', 'name': 'KiKA', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2020-07-16,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Into the Beat,False,6.383,166.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/fy2KbTpK0e3rnB8cAAWN2eQztHP.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,622325.0,tt10896172,tl,Cuddle Weather,"After realizing that prostitutes are not entitled to the best part of love making, two sex workers form a screwy relationship as ""cuddle partners"" only to realize that they want something more.",2.613,/4P0obd2u2wswAhrWL8yiHI7PIso.jpg,"[{'id': 97110, 'logo_path': '/1sn0sbmtEmZefeR1887q0307urK.png', 'name': 'Project 8 Projects', 'origin_country': 'PH'}, {'id': 8238, 'logo_path': '/3f3SS3sep9V3Nf7RAxNd5UUEw1E.png', 'name': 'Regal Entertainment Inc.', 'origin_country': 'PH'}, {'id': 57621, 'logo_path': None, 'name': 'Film Development Council of the Philippines', 'origin_country': 'PH'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",2019-09-13,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}]",Released,,Cuddle Weather,False,4.25,8.0,,,,
False,/vrx9KIwXm7nxz49Fs9iTjPgxq7A.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 80, 'name': 'Crime'}]",https://www.netflix.com/title/81002192,753230.0,tt13206564,es,Las tres muertes de Marisela Escobedo,Follows a mother's tireless crusade to jail her daughter's murderer after Mexico's justice system failed to do so.,10.197,/4E7nNHIchHWzpETfwAERxFuviO6.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2020-10-14,0.0,109.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Three Deaths of Marisela Escobedo,False,8.9,209.0,,,,
False,/uXsHEOPsMXsxQtrJ8MiDCXkHtUY.jpg,,0.0,"[{'id': 28, 'name': 'Action'}]",https://highlandfilmgroup.com/movies/rogue-warfare-2,635776.0,tt7983712,en,Rogue Warfare: The Hunt,The next installment of the Rogue Warfare Trilogy. Daniel has been captured and it is up to the TEAM to find him before it is to late.,5.911,/kwpOjd5mZLDtgn3HO5JT9wDVAVI.jpg,"[{'id': 76991, 'logo_path': '/pQjdvbv4y9yuIDSHDEHc9ijJKaS.png', 'name': 'Highland Film Group', 'origin_country': 'US'}, {'id': 47354, 'logo_path': None, 'name': '5150 Action', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-12-02,0.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Rogue Warfare: The Hunt,False,5.4,46.0,653222.0,Rogue Warfare Collection,/arTH6bMoRNtbQDUtSEbGyrAGX1f.jpg,/ok1SFlcZUYjaEenE2aYXspWeA7j.jpg
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/kpmPl1fASmb7df4N7HKEJTUXPQv.jpg,,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,545071.0,tt7559180,hi,99 Songs,"Challenged to compose 100 songs before he can marry the girl he loves, a tortured but passionate singer-songwriter embarks on a poignant musical journey.",4.46,/6Dc2zI1n6ppnhV3VfRMmIk5AHgf.jpg,"[{'id': 104475, 'logo_path': None, 'name': 'Ideal Entertainment', 'origin_country': ''}, {'id': 108259, 'logo_path': None, 'name': 'Y M Movies', 'origin_country': ''}, {'id': 115477, 'logo_path': '/cKaCX313MdBe0WIv5Xc5ON2JTuq.png', 'name': 'Jio Studios', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2021-04-16,0.0,130.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Dreams always do come true...,99 Songs,False,5.5,6.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/ovgd6CZxQbRtTGwxk6oYbr7haDA.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}]",,737519.0,tt13212006,zh,馗降 : 粽邪2,"Jia-min, who was born sensitive to the paranormal, tries to summon ""Yi-A-Gu"" with two streamers. Huo-ge helps Jia-min subdue the spirit when the situation goes out of hand. Huo-ge possesses supernatural powers but lost his will to exorcise demons during a battle with the Thai Demon five years ago. As the wave of suicides continues, the village is thrown into chaos. Another battle is about to begin.",4.49,/74MuudAjlX4gpQLnIhH35lAbx4q.jpg,"[{'id': 194308, 'logo_path': None, 'name': 'WOWING Entertainment Group', 'origin_country': ''}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2020-09-02,0.0,104.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,The Rope Curse 2,False,5.9,17.0,776024.0,The Rope Curse,/zcufisl0wV1pvaxSvRRvNbyOSTH.jpg,/j7kTEHVxSH3i9jQFmVANuSYbECY.jpg
False,/poRNaTtRzPMg5XXkCsJOPt1WLDf.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",https://forrest-films.com/films/bennetts-war,603055.0,tt7370952,en,Bennett's War,"After surviving an IED explosion in combat overseas, a young soldier with the Army Motorcycle Unit is medically discharged with a broken back and leg. Against all odds he trains to make an impossible comeback as a motocross racer in order to support his family.",7.176,/ldfpFnA5VQK5jiYrhREnhxlUgkG.jpg,"[{'id': 79279, 'logo_path': '/gcCJ3eCR1bzw7IPQX3UoxqClpUP.png', 'name': 'ESX Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-08-30,1067629.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Coming home was only the beginning,Bennett's War,False,7.1,47.0,,,,
False,/a28Vi0giqvzwzURhKBHxaUtz517.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",https://www.netflix.com/title/81168505,669525.0,tt12687448,en,Night on Earth: Shot in the Dark,"This look behind the scenes shows how worldwide camera crews climbed, dived and froze to capture the documentary's groundbreaking night footage.",2.477,/baEhAWjyazKnvteIeO4HQskN3yj.jpg,"[{'id': 103619, 'logo_path': '/Nz3InTx0kRU5AGVEu2x2xYb4ua.png', 'name': 'Plimsoll Productions', 'origin_country': 'GB'}]",[],2020-01-29,0.0,59.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Night on Earth: Shot in the Dark,False,6.3,11.0,,,,
False,/viDmdq93CVJGIqRuTJkJJxLBWDp.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",https://www.primevideo.com/detail/0MRY4SH4KVEJX6Q1KOPFR0QU6E/ref=atv_sr_fle_c_Tn74RA_1_1_1?sr=1-1&pageTypeIdSource=ASIN&pageTypeId=B0854H9XZV&qid=1660214001,661671.0,tt10930586,hi,Shikara,Shikara is the untold story of Kashmiri Pandits' forced exodus. It is the story of resilience in the face of insurmountable odds. It is also the story of a love that remains unextinguished through 30 years of exile. A timeless love story in the worst of times.,3.137,/ncLh2MnAWX7cJVwxIo8TY6uI37U.jpg,"[{'id': 44164, 'logo_path': '/oZNzUp0YbfaKLaVTYghcnM4tYQv.png', 'name': 'Vinod Chopra Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2020-02-07,0.0,118.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,The Untold Story of Kashmiri Pandits,Shikara,False,5.0,5.0,,,,
False,/irIuILtKW7ySj7QUkAvSsA6Jy3O.jpg,,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,537526.0,tt8726116,zh,幻土,A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.,4.253,/9SDdIlpQ3dkhBFy6se2STiWvujZ.jpg,"[{'id': 34378, 'logo_path': '/lNOr2K6lGnvWFXLJfzpSGRgnPix.png', 'name': 'Films de Force Majeure', 'origin_country': 'FR'}, {'id': 55802, 'logo_path': '/l1lnXmGse9lO7Pz1Z49SrSk3Y6J.png', 'name': 'MM2 Entertainment', 'origin_country': 'SG'}, {'id': 47606, 'logo_path': None, 'name': 'Volya Films', 'origin_country': 'NL'}, {'id': 76586, 'logo_path': '/8IToSMttTBtO40fWsxSd1HES4cS.png', 'name': 'Akanga Film Asia', 'origin_country': 'SG'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'SG', 'name': 'Singapore'}]",2019-02-06,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Bengali', 'iso_639_1': 'bn', 'name': 'বাংলা'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,Land. Labour. Love. Loss.,A Land Imagined,False,5.9,39.0,,,,
False,/nO2aGqTHSvcVaMOEjgTynNIATtE.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",https://www.tatchellmovie.com/,596252.0,tt6076668,en,Hating Peter Tatchell,"The powerful and inspiring true story of the controversial human rights campaigner whose provocative acts of civil diso bedience rocked the British establishment, revolutionised attitudes to homosexuality and exposed world tyrants. As social attitudes change and history vindicates Peter's stance on gay rights, his David versus Goliath battles gradually win him status as a national treasure. The film follows Peter as he embarks on his riskiest crusade yet by seeking to disrupt the FIFA World Cup in Moscow to draw attention to the persecution of LGBT+ people in Russia and Chechnya.",3.677,/zKm4q1jhOBgEQygDTgIet9Xi7z1.jpg,"[{'id': 131220, 'logo_path': None, 'name': 'Chrysaor Productions', 'origin_country': ''}, {'id': 105801, 'logo_path': '/3rh9RoodRlCw3urr21LG0gYZvSs.png', 'name': 'MIFF Premiere Fund', 'origin_country': 'AU'}, {'id': 75207, 'logo_path': None, 'name': 'WildBear Entertainment', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2021-08-20,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Saint or sinner?,Hating Peter Tatchell,False,6.7,3.0,,,,
False,/tr0QbJHWjI3pWhY75oTNl3o9lcC.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",https://www.netflix.com/title/81038589,542917.0,tt8393332,es,El silencio de la ciudad blanca,"Vitoria-Gasteiz, Basque Country, Spain, 2019. Two corpses appear in the crypt of the Old Cathedral. Police officer Unai López de Ayala, an expert in criminal profiling, must hunt down the ritual murderer who has been terrorizing the city for two decades.",11.317,/xOA4MbyJZVJHGZ38wC4LPpruBBX.jpg,"[{'id': 29566, 'logo_path': '/wHbtRtUnXGNzX0riQIpq1fcgueq.png', 'name': 'Atresmedia', 'origin_country': 'ES'}, {'id': 14167, 'logo_path': None, 'name': 'Rodar y Rodar', 'origin_country': 'ES'}, {'id': 154902, 'logo_path': None, 'name': 'Hugo P27', 'origin_country': ''}, {'id': 67412, 'logo_path': '/vgVqq5hunVs8GN5Je9d9rG7Q2NU.png', 'name': 'Movistar+', 'origin_country': 'ES'}, {'id': 31123, 'logo_path': '/Q9F9wXH9XRsSwvR9eA0Yn8P1wT.png', 'name': 'EiTB', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2019-10-25,0.0,110.0,"[{'english_name': 'Basque', 'iso_639_1': 'eu', 'name': 'euskera'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Twin Murders: The Silence of the White City,False,5.6,284.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/hLZVTMKR2KUOEdc23vsx82PJibW.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,541495.0,tt8055888,hi,मर्द को दर्द नहीं होता,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial arts hero.",7.408,/x5E2DktEkuP3JzBxk31Iyztokv0.jpg,"[{'id': 100972, 'logo_path': '/ni6szJ3gzDOAmZwlHXKaFyvsxEQ.png', 'name': 'RSVP Movies', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-03-21,0.0,136.0,"[{'english_name': 'Marathi', 'iso_639_1': 'mr', 'name': ''}, {'english_name': 'Malayalam', 'iso_639_1': 'ml', 'name': ''}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,The Man Who Feels No Pain,False,6.413,46.0,,,,
False,/8Yp4ONT0tmNJU71JRXmMv7UJziz.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",https://www.netflix.com/title/81332757,748807.0,tt13206842,en,The Boys in the Band: Something Personal,"Decades after his play first put gay life center stage, Mart Crowley joins the cast and crew of the 2020 film to reflect on the story's enduring legacy.",3.021,/mGu4RHBAeOxdRW8ADzfbcrqlAOS.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-09-30,0.0,28.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Boys in the Band: Something Personal,False,8.0,14.0,,,,
False,/30Zull8rh9fOvf6zUlhWbDoZH30.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",https://nakukohainega.com/,722209.0,tt13082008,ja,泣く子はいねぇが,"A man is caught on live national TV naked and drunk in the middle of the sacred Namahage festival, where men dressed in ogre-like costumes visit homes to scare kids into behaving during the next year. Tasuku, a young father, is ostracized for shaming the village and its tradition and flees to Tokyo alone. Two years later, he returns to his hometown to make it up to his ex-wife and their little daughter, only to find himself faced with a very difficult situation.",3.643,/11279SlxAuDc5kRd2yYEjyPUMNV.jpg,"[{'id': 39804, 'logo_path': '/bT7wDgMpeT7EAewYfWIHs3gWNYE.png', 'name': 'AOI Pro.', 'origin_country': 'JP'}, {'id': 136217, 'logo_path': '/dBYuplhBgeOsGPQOI0LukWNbFWE.png', 'name': 'Bandai Namco Arts', 'origin_country': 'JP'}, {'id': 75214, 'logo_path': None, 'name': 'BUN-BUKU', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2020-11-20,0.0,106.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Any Crybabies Around?,False,4.6,5.0,,,,
False,/1NSjj7AnAbAUXHAJv3a14yC3h4E.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,639609.0,tt10091530,en,Holiday Rush,"After his sudden firing, a popular radio DJ moves in with his aunt, bringing along his four spoiled children, and a plan to return to the airwaves.",8.451,/ccL8XtMJSAl5VRoOdyKn7Cd0QA2.jpg,"[{'id': 125864, 'logo_path': None, 'name': 'Poke Prod', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-11-28,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Holiday Rush,False,5.6,195.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/5L17zyMx3gpzyGBZamRPCechYHa.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}]",,754612.0,tt12573294,ml,ലവ്,The story of a family and the various situations navigated by a husband and wife.,3.438,/6OTbY5WaCdrRawglIYDxavovE6p.jpg,"[{'id': 162466, 'logo_path': None, 'name': 'Plan B Motion Pictures', 'origin_country': ''}, {'id': 93129, 'logo_path': '/kWElVgAJdQU14suytwAPn6ngMmT.png', 'name': 'Ashiq Usman Productions', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2020-10-15,0.0,91.0,"[{'english_name': 'Malayalam', 'iso_639_1': 'ml', 'name': ''}]",Released,,Love,False,5.9,9.0,,,,
False,/gCqS4nNnBFqCXksoKKaO5Y67FSi.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,648316.0,tt8130904,hi,The Body,"When the body of a powerful businesswoman goes missing from the morgue, the inspector-in-charge hunts for the truth. When he questions her husband he realizes that there is much more to the case than meets the eye.",3.985,/ceEmtlyvbJh1khLpSkPUKAmpPA7.jpg,"[{'id': 71969, 'logo_path': '/v2UW0b2odtD5VT8d1IG3D2saLD7.png', 'name': 'Azure Entertainment', 'origin_country': 'IN'}, {'id': 6808, 'logo_path': '/xa1Yz7B5eRC2F9oHA6mDn8NE6ci.png', 'name': 'Viacom18 Studios', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-12-13,0.0,104.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Death Is The Ultimate Adventure,The Body,False,5.185,27.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/lFN9cYl63ueXPLpAJf2G3Y8g9Pm.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,288287.0,tt12689526,zh,打噴嚏,"Even when they were orphans, Wang Yizhi has always been in love with Xinxin. Now older, Yizhi decides to train as a boxer before he allows himself to profess his love, but only for her to fall for a geeky computer engineer who is secretly a popular superhero. When Xinxin gets kidnapped, Yizhi must prove his love and his fighting skills to get the girl of his dreams.",4.217,/lphymneQFgCxmgDc1uYDpQLUVwR.jpg,"[{'id': 4053, 'logo_path': None, 'name': 'Enlight Pictures', 'origin_country': 'CN'}, {'id': 30795, 'logo_path': None, 'name': 'Star Ritz Productions Co Ltd', 'origin_country': ''}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2020-07-15,0.0,101.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,A Choo,False,5.0,6.0,,,,
False,/n1YgWb7ablpAl5RwRSEAlfnbCqD.jpg,,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,767896.0,tt12459520,nl,De Familie Claus,"When his grandfather suddenly falls ill, holiday-hating Jules learns of his family's magical legacy and realizes he's the only hope to save Christmas.",8.905,/6vA3SbLQ6aH2m3eOKMv2Ki49ypV.jpg,"[{'id': 144320, 'logo_path': None, 'name': 'Dingie', 'origin_country': 'BE'}, {'id': 29326, 'logo_path': '/48DThnoazC9wvKo8SieLzICIX0m.png', 'name': 'Dutch Filmworks', 'origin_country': 'NL'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}]",2020-12-07,0.0,96.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,The Claus Family,False,5.9,103.0,1043070.0,Claus Family Collection,/rhH8ISYZF5ZVetIJ35nYDqMlty0.jpg,/howaxQfWyzped4X3nUg5simKu1L.jpg
False,/hpK3TFzp8yKderCqpPOjDr0xEKz.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,659086.0,tt9614988,ta,சில்லுக்கருப்பட்டி,An anthology of four romantic stories across four age groups connected by that magical thread called love.,2.647,/zMrLXaRbbdSmRiQZo2byeVMmvzU.jpg,"[{'id': 188129, 'logo_path': None, 'name': 'Divine Productions', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-12-26,0.0,138.0,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Sillu Karupatti,False,6.875,16.0,,,,
False,/xh4NhfDVjAK55qWdX1VWDg91ucN.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,589964.0,tt8747560,ta,கே.டி.,"As his children plot his death to claim their inheritance, an aging patriarch leaves home, befriending a spunky boy who adds direction to his life.",1.761,/7xwBhwz89UtTgp8KiCbwz7QP2Xs.jpg,"[{'id': 96575, 'logo_path': '/9qxGTLZ3DHZltjtU2FO0Gzqsbyb.png', 'name': 'Yoodlee Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-11-22,0.0,119.0,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,K. D.,False,7.778,9.0,,,,
False,/jH1f7VaYtMCyqgJRoG7lCg8krxO.jpg,,2700000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,614488.0,tt10958282,fr,Banlieusards,"Noumouké, from the suburb of Paris, is about to decide which brother's foot steps to follow - the lawyer student Soulaymaan or the gangster Demba.",11.595,/rhOFpiEDA9S2rmuz5990KBjLgcP.jpg,"[{'id': 7117, 'logo_path': '/mVAjfnm0GI1V6ZHiGjq4HNH9xiA.png', 'name': 'Les Films Velvet', 'origin_country': 'FR'}, {'id': 101932, 'logo_path': '/4rIkZawmATzcjB5vOLzUap7XdB1.png', 'name': 'Srab Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2019-10-12,0.0,95.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Street Flow,False,7.028,305.0,,,,
False,/g5vUmDfYH86E8gdy9kwUVBhdRN4.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}]",https://www.netflix.com/title/80994695,675594.0,tt11767524,en,Carmen Sandiego: To Steal or Not to Steal,"You drive the action in this interactive adventure, helping Carmen save Ivy and Zack when V.I.L.E. captures them during a heist in Shanghai.",3.976,/hCQoIzPMjz1Ftql4jMuPMEN69zC.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2020-03-10,0.0,31.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Carmen Sandiego: To Steal or Not to Steal,False,6.5,28.0,,,,
False,/rRGkK8DE5tl53LGW8nB7L4MzWj2.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",https://www.netflix.com/title/81264422,681235.0,tt7805960,hi,Torbaaz,"At an Afghanistan refugee camp, an ex-army doctor seeks to bring children joy through cricket and soon realizes that the stakes go beyond the sport.",4.935,/yj44DlUalvtEKXI9Py6Xz8WypBZ.jpg,"[{'id': 69268, 'logo_path': None, 'name': 'Wave Cinemas', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2020-12-11,0.0,132.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Torbaaz,False,8.3,7.0,,,,
False,/ij4wVgxBn6ZDh1EYkpZl6X9MDAR.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/81078802,725084.0,tt12689876,en,Sam Jay: 3 in the Morning,"Comedian and ""Saturday Night Live"" writer Sam Jay serves up fresh takes on relationships, travel nightmares, the audacity of white people and more.",2.556,/9JjFwLlKEcJrJOvzvNHrYZhB2MN.jpg,[],[],2020-08-04,0.0,64.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Sam Jay: 3 in the Morning,False,6.2,13.0,,,,
